lat,lon,RSSI_1,RSSI_2,RSSI_3,RSSI_4,RSSI_5,RSSI_6
-8.072995,-34.896603,-46.4666666666667,-51.9666666666667,-71.1,-47.1333333333333,-70.7666666666667,-78.1
-8.07299,-34.900631,-59.4,-57.6,-66.3,-65.05,-83.05,-72.8
-8.072986,-34.896614,-34.625,-41.375,-65.75,-34.525,-64.725,-72.425
-8.072972,-34.894173,-45.6,-49.5,-47.4,-30.7,-57.05,-68.5
-8.072956,-34.896622,-36.5333333333333,-43.3,-64.9,-36.4,-67,-64.8333333333333
-8.072953,-34.896408,-53.85,-44.5,-62.75,-39.45,-58.7,-72.95
-8.072943,-34.900623,-62.4,-63.55,-71.3,-64.6,-86.95,-72.85
-8.072941,-34.896393,-48.8333333333333,-48.3333333333333,-69.4,-47.4333333333333,-69.5666666666667,-78.0333333333333
-8.072939,-34.89571,-50.2,-67.3,-53.3666666666667,-56.2333333333333,-67.6333333333333,-70.6333333333333
-8.072939,-34.895676,-49.7,-65.9333333333333,-50.9666666666667,-53.1666666666667,-66.9666666666667,-70.5333333333333
-8.072937,-34.895741,-45.2,-61.2333333333333,-61.1,-48.5333333333333,-62.3,-69.6666666666667
-8.072936,-34.895771,-43.8333333333333,-64.8666666666667,-60.9666666666667,-59.1333333333333,-63.1666666666667,-65.7666666666667
-8.072936,-34.895634,-49.3333333333333,-65.1333333333333,-40.9,-57.7666666666667,-68.6333333333333,-72.5666666666667
-8.072932,-34.890682,-41.5,-70.8333333333333,-68.2,-58.5333333333333,-49.3,-82.6
-8.072929,-34.896366,-41.2,-48.5333333333333,-62.5,-41.2,-63.1333333333333,-66.7666666666667
-8.072927,-34.896622,-43.3,-44.6,-71.0666666666667,-36.1666666666667,-65.2,-78.2666666666667
-8.072927,-34.895584,-44.4,-68.7,-34.75,-54.25,-66.95,-68.65
-8.072926,-34.895824,-50.8,-61.15,-67.4,-56.4,-61.4,-69.4
-8.07292,-34.89584,-49.125,-70.675,-67.15,-51.6,-66.175,-72.5
-8.072914,-34.895851,-43.55,-63.1,-58.55,-58.5,-73.35,-69
-8.072913,-34.896629,-43.15,-47.15,-63.65,-45.3,-59.2,-71.8
-8.072911,-34.895523,-39.8,-69.5333333333333,-34.7,-52,-63.9666666666667,-72.5333333333333
-8.072907,-34.895863,-44.4,-60.9666666666667,-66.7333333333333,-50.6,-66.6,-67.5666666666667
-8.072906,-34.896633,-48.8428571428571,-53.2142857142857,-64.3285714285714,-44.1857142857143,-66.7,-70
-8.072903,-34.896633,-53.8333333333333,-53.7333333333333,-63.4,-47.4666666666667,-70.0666666666667,-71.8
-8.072897,-34.900642,-63.2666666666667,-66.0333333333333,-70.7333333333333,-67.7666666666667,-87.4666666666667,-79.6333333333334
-8.072897,-34.896633,-46.15,-62.35,-65.55,-39.85,-64.9,-73
-8.072897,-34.895874,-47.55,-66.45,-62.35,-51.75,-61.95,-72.4
-8.072894,-34.895462,-45.4333333333333,-64.9666666666667,-36.5,-50.5333333333333,-63.4,-78.5666666666667
-8.072883,-34.896431,-51.0333333333333,-47.6,-66.3666666666667,-38.5666666666667,-66.1666666666667,-67.2333333333333
-8.072883,-34.895889,-42.7666666666667,-60.6333333333333,-59.7333333333333,-53.2,-60.8666666666667,-66.4333333333333
-8.072875,-34.895401,-44.15,-68.7,-39.15,-57,-60.65,-71.15
-8.072875,-34.89423,-44.6333333333333,-57.1,-57,-30.7,-56.0333333333333,-68.7333333333333
-8.072872,-34.890659,-44.4333333333333,-72.0666666666667,-66.6666666666667,-54.2666666666667,-53.0666666666667,-81
-8.072871,-34.896641,-39.5333333333333,-52.8,-61.5,-41.5,-66.4333333333333,-68.1333333333333
-8.072871,-34.896416,-49.9333333333333,-47.7,-67.1,-36.4,-75.7333333333333,-75.2333333333333
-8.072862,-34.895908,-49.1,-63.4,-60.7666666666667,-52.6333333333333,-64.4333333333333,-70.4
-8.072861,-34.896641,-53.2,-39.7,-67.3,-35.65,-66.2,-80.85
-8.072858,-34.896389,-52.0333333333333,-51.2,-64.3666666666667,-41.6,-71.1,-68.3666666666667
-8.072855,-34.895336,-41.8,-65,-40.4666666666667,-54.0666666666667,-65.9,-72.4666666666667
-8.072844,-34.900635,-63.2,-66.2333333333333,-72.0333333333333,-71.7666666666667,-85.6666666666667,-78.9
-8.07284,-34.896652,-48.3333333333333,-52.9,-63.8666666666667,-41.1,-65.6,-67.4333333333333
-8.07284,-34.890686,-46.8333333333333,-72.3666666666667,-74.8666666666666,-54.6666666666667,-54.5333333333333,-77.2333333333333
-8.072835,-34.895935,-55.4666666666667,-58.2333333333333,-67.3,-51.3,-66.0333333333333,-70.9333333333333
-8.072829,-34.895279,-37.6333333333333,-63.1,-38.7,-55.5,-62.0666666666667,-72.9666666666667
-8.072806,-34.890656,-43.6666666666667,-74.7666666666667,-70.6,-51.1666666666667,-52.6,-78.3666666666667
-8.072803,-34.896431,-60.9666666666667,-44.0333333333333,-70.4666666666667,-40.6666666666667,-68.4333333333333,-78.6666666666667
-8.072803,-34.895966,-49.6,-54.45,-67.9,-44.9,-64.45,-69.6
-8.072799,-34.896458,-45.75,-46.75,-61.65,-38.7,-73.3,-67.15
-8.072798,-34.89666,-51.5,-40.5666666666667,-68.3,-31.6,-69.1666666666667,-81.4333333333333
-8.072795,-34.900654,-64.8,-58.1,-68.3666666666667,-67.5666666666667,-83.7333333333333,-74.3666666666666
-8.072794,-34.896667,-48.5666666666667,-43.9333333333333,-67.5666666666667,-35.6666666666667,-68.2666666666667,-72.8666666666667
-8.072791,-34.896408,-52.3,-49.35,-62.85,-39.95,-73,-60.75
-8.072784,-34.894295,-34.15,-49.95,-56.45,-32.15,-58.8,-65.75
-8.072767,-34.896,-49.8,-52.1333333333333,-62.7666666666667,-49.9,-66.1666666666667,-71.8333333333333
-8.072757,-34.895153,-48.6333333333333,-65.0666666666667,-45.4666666666667,-45.5333333333333,-62.3,-70.7666666666667
-8.072751,-34.890644,-48.7333333333333,-75.1,-70.6333333333333,-55.6333333333333,-52.6333333333333,-72.7333333333333
-8.072744,-34.900646,-67.0333333333333,-68.0333333333333,-69.0333333333333,-65.6,-86.1333333333333,-70.5333333333333
-8.072744,-34.896442,-51.5666666666667,-46.2666666666667,-68.2,-40.8,-70.8666666666667,-71.8
-8.072744,-34.890686,-49.525,-71.625,-70.7,-57.475,-44.5,-81.15
-8.072738,-34.896675,-50.8333333333333,-38.1,-69.1666666666667,-31.3333333333333,-69.0666666666667,-77.9333333333333
-8.072737,-34.896683,-44.025,-42.125,-67.15,-34.975,-68.425,-72.425
-8.072733,-34.896034,-52.4,-56.8,-62.1,-47.1,-69.9666666666667,-70.4666666666667
-8.072721,-34.895088,-41.7333333333333,-70.7,-50.4333333333333,-46.8333333333333,-60.0666666666667,-75.6
-8.072707,-34.890644,-47.3666666666667,-71.4333333333333,-68.2,-53.3666666666667,-48.8,-74.2666666666667
-8.072696,-34.89436,-32.1333333333333,-52.0666666666667,-55.8,-32.2666666666667,-50.0666666666667,-70.8333333333333
-8.072695,-34.896069,-44.1666666666667,-60.0333333333333,-65.3666666666667,-53.7,-65.3333333333333,-73.0666666666667
-8.072694,-34.895016,-45.0666666666667,-66.5666666666667,-46.2333333333333,-53.1333333333333,-64.4333333333333,-75.7333333333333
-8.072692,-34.896442,-47.5666666666667,-48.9,-65.0333333333333,-43.4333333333333,-64,-74.2
-8.072692,-34.896423,-46.7333333333333,-53.6,-66.9666666666667,-44.2,-67.4,-63.7333333333333
-8.07269,-34.900665,-67.8666666666667,-61.4,-68.3666666666667,-68.2666666666667,-82.8,-71.5333333333333
-8.072683,-34.896694,-40.9333333333333,-42.5,-62.7666666666667,-34.7333333333333,-74.3,-74.0666666666667
-8.072678,-34.896694,-47.5333333333333,-36.7666666666667,-68.6,-32.8,-70.7,-80.3666666666666
-8.072676,-34.890652,-40.85,-74.325,-64.725,-56.3,-49.05,-79.05
-8.072671,-34.894939,-49.15,-65.95,-48,-46,-57.75,-74
-8.072655,-34.89642,-53.7,-53.65,-66.1,-49.1,-72.85,-65.05
-8.07265,-34.894852,-52.2333333333333,-65.9,-47.6333333333333,-48.8333333333333,-56.0333333333333,-73.5333333333333
-8.07265,-34.890675,-34.65,-71.65,-61.7,-49.55,-51,-74
-8.072648,-34.900661,-63.6,-62.65,-62.7,-67.45,-86.1,-75.5
-8.072648,-34.896111,-49.8333333333333,-56.6666666666667,-67.5333333333333,-50.4,-61.6333333333333,-74.1
-8.072645,-34.896423,-51.0333333333333,-55.6666666666667,-64.7333333333333,-45.9333333333333,-67.7666666666667,-71.6666666666667
-8.072644,-34.890686,-44.0666666666667,-74.8,-69.6,-58.1333333333333,-49,-80.2
-8.072639,-34.896709,-43.3,-43.65,-62.85,-36.2,-73.85,-79.4
-8.072637,-34.896503,-43.8,-43.8333333333333,-65.7,-37.4,-64.9333333333333,-71.2333333333333
-8.072634,-34.890709,-38.5,-65.1,-62.3666666666667,-51.6,-51.7666666666667,-75.6
-8.072631,-34.894756,-45.9,-65.6,-53.25,-55.7,-59,-78.5
-8.072627,-34.896404,-47.6,-56.7,-67.9,-50.3,-69.1333333333333,-70.2333333333333
-8.072627,-34.890747,-44,-70.9,-67.3,-53.9,-64.1666666666667,-78.3333333333333
-8.072623,-34.896706,-50.9333333333333,-41.2666666666667,-68.0666666666667,-34.7333333333333,-75.0333333333333,-80.4666666666667
-8.072622,-34.890793,-45.75,-70.35,-62.45,-51.5,-56.5,-77.95
-8.072612,-34.890915,-50.1666666666667,-73.8333333333333,-62.2,-54.7666666666667,-55.5666666666667,-83.3333333333333
-8.07261,-34.894653,-30.6666666666667,-66.3333333333333,-58.8666666666667,-53.6666666666667,-61.8333333333333,-76.9333333333333
-8.072607,-34.890991,-53.9,-75.1333333333334,-64.6666666666667,-48.8666666666667,-56.6666666666667,-81.2666666666667
-8.072604,-34.896393,-49.2,-59.4,-58.6666666666667,-51.9666666666667,-70.6,-80.2
-8.072604,-34.896385,-52.0333333333333,-60.8,-62,-49.1,-64.1333333333333,-72.4
-8.072604,-34.894436,-34.2,-53.35,-54.2,-30.2,-54.25,-65.45
-8.072603,-34.896721,-38.875,-39.775,-65.6,-34.325,-76.1,-79.125
-8.072602,-34.891079,-49.7,-71.85,-57.4,-52.15,-54.2,-80.25
-8.072601,-34.896152,-50.25,-55.7,-63.1,-41.45,-65.75,-69.2
-8.072596,-34.891182,-45.5,-73,-65.3,-58.0333333333333,-53.6,-77.3333333333333
-8.072589,-34.891289,-40.1333333333333,-70.5,-62,-50.9666666666667,-54.8666666666667,-78.6
-8.072587,-34.894554,-44.3,-65.1,-55.9666666666667,-57.9333333333333,-56.1666666666667,-75.0333333333333
-8.072586,-34.900673,-57,-60.7,-71.15,-63.55,-84.85,-73.5
-8.072584,-34.896366,-45.5666666666667,-61.1333333333333,-62.5,-50.3,-66.1333333333333,-72.7
-8.072582,-34.891403,-42.9666666666667,-72.5666666666667,-61.2,-55.3,-49.9666666666667,-74.0333333333333
-8.07258,-34.896717,-50.1333333333333,-35.6333333333333,-69,-34.7,-73.8,-78.9666666666667
-8.072577,-34.891518,-38.7,-72.2,-69.25,-52.9,-52,-73.4
-8.072575,-34.896732,-42.25,-46.4,-73.95,-40.8,-70.95,-75
-8.072575,-34.896355,-53.1,-62.55,-64.25,-52.3,-62.8,-85.4
-8.07257,-34.891636,-47.6,-64.6333333333333,-63.9,-48.6,-51.4333333333333,-74.4
-8.072566,-34.896339,-50.4,-62.7,-58.55,-52.65,-57.6,-78.05
-8.072561,-34.894447,-44.35,-70.75,-50.9,-45.7,-64.6,-77.4
-8.072561,-34.891865,-48.65,-69.55,-64.9,-44.35,-61.3,-72
-8.072556,-34.896519,-47.1666666666667,-43.7333333333333,-65.4666666666667,-38.3666666666667,-68.2666666666667,-68
-8.072556,-34.896324,-50.4333333333333,-55.7333333333333,-68.0333333333333,-49.4666666666667,-62.0666666666667,-75.2333333333333
-8.072556,-34.891972,-48.3666666666667,-67.8666666666667,-67.3,-44,-57.8,-70.5
-8.072553,-34.900673,-62.0666666666667,-69.3666666666667,-70.1,-65.6666666666667,-84.7666666666667,-72.4666666666667
-8.072551,-34.896309,-46.8,-59.35,-66.7,-51.05,-59.35,-69.45
-8.07255,-34.892063,-49.9333333333333,-70.9333333333333,-65.6,-46.4666666666667,-58,-70.8666666666667
-8.072548,-34.89674,-44.5,-45.5,-70.1,-39.95,-67.8,-80.55
-8.072545,-34.890686,-48.8,-75.1,-70,-56.2,-46.2,-83.55
-8.072544,-34.896725,-44.1,-34.6,-60.1,-28.05,-70,-80.55
-8.072543,-34.896221,-40.3,-48.8,-59.1,-43.9,-64.5,-70.1
-8.072541,-34.896305,-55.3,-55.9,-62.4,-47.25,-58.9,-75.65
-8.07254,-34.896294,-50.5,-65.5,-66.1,-48.95,-63.6,-75.325
-8.07254,-34.892147,-50.05,-73.2,-55.95,-49.85,-54.05,-66.95
-8.072536,-34.896286,-46.2076923076923,-65.2384615384615,-61.9538461538461,-48.1,-62.8384615384615,-72.3307692307692
-8.072532,-34.896282,-44.05,-53.1,-58.2,-50.95,-68.7,-66.25
-8.07253,-34.896248,-54,-53.4666666666667,-66.7,-38.3,-63.9666666666667,-65.3666666666667
-8.072527,-34.896271,-46.8,-53.8666666666667,-62.2,-42.1,-66.9,-65.7666666666667
-8.072525,-34.896744,-54.3333333333333,-47.7333333333333,-62.8,-33.4666666666667,-65.8666666666667,-83.2666666666667
-8.072524,-34.892223,-51.4333333333333,-72.0666666666667,-66.6333333333333,-49.9666666666667,-59.5333333333333,-70.9333333333333
-8.07252,-34.896294,-49.375,-56.35,-59.95,-47.7,-69.475,-74.425
-8.072514,-34.896736,-52.1666666666667,-37.9666666666667,-63.3333333333333,-32.4333333333333,-63.4333333333333,-72.9666666666667
-8.07251,-34.894516,-31.8,-51.8,-59.35,-29.75,-55.9,-66.6
-8.072507,-34.896744,-52.0666666666667,-44.2,-67.2666666666667,-34.4333333333333,-58.6666666666667,-81.9666666666667
-8.072507,-34.894249,-44.9666666666667,-62.1333333333333,-47.1666666666667,-44.4666666666667,-63.0333333333333,-78.0666666666667
-8.072502,-34.892277,-53.0333333333333,-66.6333333333333,-64.2666666666667,-47,-49.2,-72
-8.072496,-34.896748,-56.4666666666667,-50.6666666666667,-57.6333333333333,-35.3,-59.3,-75.8333333333333
-8.072496,-34.89674,-49.4,-48.5888888888889,-58.1,-37.7,-65.8333333333333,-76.5333333333333
-8.072496,-34.892406,-56.5333333333333,-68.6,-58.5666666666667,-54.3,-52.6333333333333,-66
-8.072495,-34.896755,-48.4,-46.1,-56.5,-38.6,-65.65,-74.9
-8.072495,-34.896751,-46.5,-48.1333333333333,-65.2333333333333,-39.9,-53.3666666666667,-70.3333333333333
-8.072495,-34.892353,-56.9,-68.8,-57.45,-41.35,-47.65,-79.05
-8.072493,-34.89677,-46.7666666666667,-40.1333333333333,-60.6666666666667,-41.9,-56.3333333333333,-81.4666666666667
-8.072493,-34.896759,-51.625,-44.55,-59.4,-37.95,-64,-76.825
-8.072493,-34.89246,-46.4666666666667,-67.4666666666667,-64.0333333333333,-46.4333333333333,-52.8333333333333,-72.2
-8.072492,-34.89677,-46.4,-45.6666666666667,-69.5333333333333,-45.4,-55.1333333333333,-75.0666666666667
-8.072491,-34.896778,-48.8416666666667,-41.3166666666667,-69.4083333333333,-44.0083333333333,-56.825,-75.525
-8.072489,-34.896294,-45.4,-52.7,-68.1,-45.7,-60,-59.15
-8.072487,-34.900681,-61.6333333333333,-64,-64.0666666666667,-64.8333333333333,-83.1333333333333,-69.2
-8.072482,-34.892296,-51.9,-67.3666666666667,-59.6666666666667,-49.2666666666667,-52.5,-71.6333333333333
-8.07248,-34.894154,-41.6333333333333,-66.9333333333333,-49.3666666666667,-52.0666666666667,-57.0333333333333,-76.0666666666667
-8.072479,-34.892586,-50.5666666666667,-67.5333333333333,-65.7333333333333,-46.9666666666667,-51.6,-60.7666666666667
-8.072473,-34.892658,-41.65,-67.1,-62.55,-53.35,-46.75,-61.05
-8.072473,-34.892315,-58.4,-66.2,-67.15,-51.9,-47.3,-65.85
-8.072467,-34.892746,-37.2,-66.5,-59.3,-40.2,-48.35,-76.95
-8.072463,-34.900681,-59.1666666666667,-61.9333333333333,-65.4666666666667,-60.6,-84,-69.5333333333333
-8.072463,-34.892845,-40.95,-63.75,-59.375,-48.825,-55.875,-60.075
-8.072458,-34.892948,-34.85,-60.35,-58.3,-42.85,-53.6,-70.05
-8.072455,-34.894058,-52.2333333333333,-68.2666666666667,-58.2333333333333,-56.9,-64.0666666666667,-80.4
-8.072454,-34.893047,-49.5333333333333,-63.9333333333333,-55.7,-39.9333333333333,-57.1,-66.9333333333333
-8.072454,-34.892242,-53.3666666666667,-64.4666666666667,-62.0333333333333,-42.4333333333333,-51.6333333333333,-64.3333333333333
-8.072451,-34.896317,-42,-47.05,-62,-42.55,-70.1,-66
-8.072449,-34.893135,-41,-68.8,-54.2,-41.9333333333333,-51.3333333333333,-68.6333333333333
-8.072448,-34.89069,-49.1666666666667,-66.2666666666667,-66.1666666666667,-45.8,-43.3666666666667,-78.9
-8.072442,-34.893211,-42.8333333333333,-61.2666666666667,-59,-44.0666666666667,-53.9333333333333,-60.0666666666667
-8.072436,-34.892334,-50.7333333333333,-67.8666666666667,-70.7666666666667,-50.1666666666667,-48.8,-64.5666666666667
-8.072435,-34.893955,-44.05,-69.75,-69.7,-56.3,-60.15,-75.2
-8.07243,-34.893284,-42.9666666666667,-65.6666666666667,-54.1666666666667,-43.8,-54.8,-70.7666666666667
-8.072422,-34.893848,-44.2,-68.0666666666667,-57.4666666666667,-51.1,-62.1666666666667,-79.2
-8.072415,-34.893349,-44.15,-67.05,-54.25,-42.6,-55.85,-75.25
-8.072412,-34.8946,-34.3,-50,-52.8,-30.1333333333333,-53.6,-68.1333333333333
-8.072412,-34.893745,-42.5666666666667,-74.9666666666667,-54,-52.0666666666667,-62.9,-67.3666666666667
-8.072412,-34.892193,-54.65,-56.2,-64.65,-34.9,-51.1,-69.65
-8.072409,-34.892239,-52.5,-61.95,-63.45,-44.35,-48.65,-66.95
-8.072408,-34.892197,-52.375,-59.05,-58.15,-36,-54.6,-74.15
-8.072407,-34.896358,-42.3,-51.3666666666667,-59.3,-39,-65.5666666666667,-66.9
-8.072404,-34.900688,-60.05,-61.1,-67.05,-65.5,-84.35,-71.6
-8.072404,-34.892338,-60.35,-61.5,-70.45,-36.6,-46.15,-64.6
-8.072403,-34.893414,-47.0333333333333,-66.3333333333333,-59.1,-47.4666666666667,-52.2333333333333,-71.3666666666667
-8.072402,-34.893658,-44.95,-74.9,-59.25,-51.9,-60.4,-71.6
-8.072394,-34.893589,-48.3666666666667,-68.2666666666667,-50.7,-49.7666666666667,-53.1666666666667,-70.8
-8.072394,-34.893475,-45.5,-65.95,-51.55,-45.1,-50.45,-74.85
-8.072392,-34.893532,-46.1333333333333,-70.4,-54.8,-49.2333333333333,-51.7666666666667,-68.3333333333333
-8.072384,-34.892155,-56.5333333333333,-47.0333333333333,-63.8333333333333,-28.4666666666667,-56.6666666666667,-69.0333333333333
-8.072378,-34.892342,-54.6333333333333,-61.0666666666667,-67.4333333333333,-36.7666666666667,-41.2333333333333,-75.5333333333333
-8.072363,-34.89642,-44.4,-51.2333333333333,-61.2333333333333,-44.2666666666667,-61.9333333333333,-61.9
-8.072357,-34.892342,-57.3,-60.7333333333333,-67.5333333333333,-40.2,-39.9666666666667,-75.6333333333334
-8.072357,-34.892284,-54.05,-56.5,-67.975,-34.075,-41.3,-70.75
-8.072353,-34.89658,-44.1666666666667,-49.4666666666667,-67.3666666666667,-41.7,-71.0333333333333,-74.7666666666667
-8.072352,-34.892147,-62.85,-49.55,-64.05,-31.225,-58.225,-77.35
-8.072352,-34.890694,-51.6666666666667,-59,-67.7333333333333,-41.3333333333333,-44.2666666666667,-84.8666666666666
-8.072342,-34.89212,-60.6333333333333,-51.8,-67,-31.4333333333333,-52.8333333333333,-68.8333333333333
-8.07234,-34.900688,-57.7666666666667,-59.4333333333333,-61.6333333333333,-60.4,-77.9,-65.8
-8.072326,-34.892334,-56.35,-64.4,-73.95,-43.1,-42.6,-70.45
-8.072318,-34.896492,-50.2666666666667,-42.5333333333333,-56.2666666666667,-37.2333333333333,-62.6,-65.2666666666667
-8.072313,-34.894688,-31.95,-54.9,-55.3,-32,-51.35,-60.95
-8.07231,-34.896618,-48.3666666666667,-48.2333333333333,-68.6333333333333,-45.2333333333333,-69.9666666666667,-73.8
-8.072309,-34.900696,-66.3,-58.4,-61.2666666666667,-54.4333333333333,-80.6333333333334,-69.5333333333333
-8.072288,-34.900692,-56.25,-60,-60.8,-52.95,-78.8,-72.35
-8.072277,-34.892097,-54.2666666666667,-53.8666666666667,-68.8,-35.8666666666667,-57.8,-75.4
-8.072276,-34.892323,-59.6,-66.3,-73.5666666666667,-43.0666666666667,-42,-69.5666666666667
-8.072274,-34.892113,-59.2333333333333,-56.0333333333333,-67,-31.7333333333333,-53.9666666666667,-73.7333333333333
-8.072272,-34.896671,-48.65,-43.55,-66.3,-35.15,-70.35,-73.2
-8.072271,-34.89658,-47.0666666666667,-43.5666666666667,-55.2333333333333,-40.2,-63.7333333333333,-61.9
-8.072261,-34.892288,-53.1333333333333,-69.6666666666667,-71.7666666666667,-42.5333333333333,-37.9333333333333,-73.1666666666667
-8.072248,-34.890694,-51.4,-75.5,-71.2666666666667,-50.5333333333333,-49.6,-81.7666666666667
-8.072243,-34.9007,-59.5333333333333,-53.6666666666667,-63,-54.1666666666667,-82.5333333333333,-71.2
-8.072241,-34.900692,-53.9333333333333,-50.8666666666667,-62.1,-54.1666666666667,-79.6,-71.5
-8.072233,-34.896744,-55.9,-45.3333333333333,-61.8333333333333,-35.4666666666667,-70.8,-74.8666666666666
-8.072221,-34.896675,-45.75,-43.15,-55.05,-38.25,-67.7,-65.35
-8.072214,-34.892307,-56.9333333333333,-70.1333333333333,-69,-53.2333333333333,-41.7666666666667,-71.8
-8.072212,-34.894772,-30,-54.8,-53.4,-33.35,-53.5,-64.7
-8.072206,-34.892281,-58.1333333333333,-69.8666666666667,-68.1,-51,-40.5,-67.7333333333333
-8.072196,-34.900696,-61.4,-56.45,-64.4,-49.6,-82.55,-74.95
-8.072196,-34.892071,-55.0333333333333,-54.7,-69.8333333333333,-39.1,-54.7666666666667,-67.3666666666667
-8.072191,-34.896828,-57.1,-47.7,-58.5666666666667,-40.5,-73.2,-74.8333333333333
-8.07218,-34.892086,-56.5666666666667,-59.2,-67.4333333333333,-37.6,-48.9333333333333,-74.1
-8.072179,-34.900707,-55.65,-53.1,-62.8,-56.85,-81.85,-71.65
-8.072169,-34.896778,-41.7666666666667,-47.2666666666667,-58.3333333333333,-39.6666666666667,-68,-66.1
-8.07216,-34.892269,-53.95,-74.6,-64.35,-55.4,-39.1,-74.8
-8.072151,-34.896919,-59.9,-48.05,-63.05,-41.4,-70,-78.55
-8.072149,-34.892288,-57.15,-68.85,-73.95,-49.1,-41.3,-75.75
-8.072147,-34.9007,-57.7333333333333,-50.9,-64.6,-56.3,-83.7,-67.4666666666667
-8.072129,-34.890697,-48.5666666666667,-71.8333333333333,-70,-52.5666666666667,-41.9666666666667,-85.4666666666667
-8.072121,-34.896889,-47.1,-48.3333333333333,-65.8333333333333,-44.7333333333333,-62.7666666666667,-66.9333333333333
-8.072118,-34.892258,-56.1333333333333,-66.0333333333333,-70.0333333333333,-47.2,-34.1666666666667,-77
-8.072116,-34.897007,-54.3333333333333,-59.3666666666667,-67.4333333333333,-47.2,-75.1666666666667,-75.7666666666667
-8.072112,-34.900715,-66.6666666666667,-51.9666666666667,-62.5333333333333,-53.0333333333333,-82,-68.3
-8.07211,-34.894859,-31.2,-51.5333333333333,-53,-34.1333333333333,-50.1666666666667,-65.3333333333333
-8.072101,-34.892048,-49.85,-55.1,-64.9,-33.8,-52.5,-70.65
-8.072092,-34.900707,-61.4,-56.6333333333333,-64.2666666666667,-49.3333333333333,-81.1333333333333,-68.7
-8.072083,-34.897091,-55.45,-61.65,-61.1,-48.75,-71.25,-72.55
-8.072081,-34.892269,-59.9666666666667,-65.6666666666667,-68.8666666666667,-52.7333333333333,-35.4666666666667,-74
-8.072079,-34.892063,-54.4,-59.45,-69.95,-36.3,-58.35,-75.85
-8.072076,-34.896996,-58.1,-56.7,-62.15,-53.1,-63.6,-71.9
-8.072072,-34.892242,-54.1666666666667,-69.0666666666667,-71.4,-50.2,-35.8,-78.9
-8.07205,-34.897167,-50.5,-59.6,-67.6666666666667,-51.6666666666667,-73.8,-72.6666666666667
-8.072039,-34.900726,-67.05,-48,-63.85,-53.5,-81.75,-71.15
-8.072039,-34.897087,-49.1,-61.7666666666667,-64.8666666666667,-46.5,-67.9666666666667,-77.1
-8.07203,-34.900715,-60.8,-53.6,-60.15,-50.85,-80.2,-71.5
-8.072025,-34.892227,-60.4,-69.35,-74.3,-50.85,-42.8,-73.4
-8.072014,-34.897232,-51.7,-62.9,-62.7,-57.3333333333333,-75.8666666666666,-72.9666666666667
-8.072007,-34.89716,-46.3333333333333,-57.3333333333333,-63.2666666666667,-50.8,-66.7,-68.1333333333333
-8.072006,-34.894947,-39.6666666666667,-49.1,-54.4,-33.0333333333333,-50.1,-66.4333333333333
-8.072006,-34.892246,-54.25,-73.6,-64.2,-47,-38.15,-75.95
-8.071995,-34.892029,-51,-58.8666666666667,-61.5,-42.9333333333333,-50.9333333333333,-76.4666666666667
-8.071981,-34.897209,-48.1,-57.7666666666667,-61.6666666666667,-49.8666666666667,-70.1333333333333,-67.9
-8.071981,-34.892212,-54.1333333333333,-64.7666666666667,-70.8,-47.9666666666667,-40.9,-75.4666666666667
-8.071979,-34.89204,-50.5666666666667,-56.3666666666667,-64.1666666666667,-36.9333333333333,-52.8333333333333,-72.9
-8.071966,-34.897266,-46.15,-68.95,-70.9,-58.4,-76.1,-78.4
-8.07196,-34.900738,-65.6333333333333,-62.5333333333333,-68.1333333333333,-57.2,-80.0666666666667,-71.5
-8.071958,-34.900723,-63.1333333333333,-52.8666666666667,-68.1333333333333,-53.5666666666667,-79.5333333333333,-69.8
-8.071937,-34.8922,-54.7666666666667,-71.3666666666667,-67.4333333333333,-42.4,-35.6,-77.8333333333333
-8.071934,-34.897255,-51.9333333333333,-50.9666666666667,-62.7333333333333,-46.5666666666667,-75.0333333333333,-72.9333333333333
-8.071913,-34.897274,-50.1666666666667,-62.7333333333333,-63.7333333333333,-48.3666666666667,-74.8666666666666,-56.4
-8.071905,-34.897263,-54.7666666666667,-54.2,-62.2666666666667,-47.8666666666667,-81.1,-71.3
-8.0719,-34.895039,-52.45,-47.25,-49.85,-33.5,-56.45,-57.75
-8.071883,-34.89201,-42.525,-63.825,-73.975,-46.9,-53.65,-77.975
-8.07188,-34.892014,-49.7666666666667,-61.2333333333333,-68.2333333333333,-38.4,-55.5333333333333,-77.8666666666667
-8.071878,-34.892185,-62.2,-64.4,-69.3333333333333,-49.1666666666667,-39.9,-80.7
-8.071877,-34.900734,-64.7666666666667,-64.7,-68.2666666666667,-60.3666666666667,-81.0333333333333,-74.8666666666666
-8.071873,-34.900753,-64.75,-58.85,-71.85,-65.45,-81.1,-72.9
-8.071871,-34.897263,-52.75,-59.55,-67.85,-56.8,-80.3,-66.6
-8.071859,-34.897263,-48.4666666666667,-59.2,-66.9333333333333,-48.4333333333333,-74.3333333333333,-58.7333333333333
-8.071855,-34.890694,-50.6,-66.9,-67.1333333333333,-53.7333333333333,-41.5333333333333,-80.2666666666667
-8.071845,-34.892197,-54.1,-65.0333333333333,-69.5666666666667,-45.5333333333333,-37.1333333333333,-82.2
-8.071825,-34.897247,-57.2,-62.8666666666667,-61.1333333333333,-55.4666666666667,-81.4666666666667,-71.7333333333333
